r,l,U,t
7888,700,90,7
7888,1212,52,7
7888,1724,37,7
7888,2236,29,7
7888,2748,23,7
7888,3260,20,7
7888,3772,17,7
7888,4284,15,7
7888,4796,14,7
7888,5308,12,7
7888,5820,11,7
7888,6332,10,7
7888,6844,10,7
7888,7356,9,7
7888,7868,9,7
7888,8380,8,7
7888,8892,8,7
7888,9404,7,7
7888,9916,7,7
7888,10428,7,7
7888,10940,6,7
7888,11452,6,7
7888,11964,6,7
7888,12476,6,7
7888,13500,5,7
7888,14524,5,7
7888,15548,5,7
7888,16572,4,7
7888,17596,4,7
7888,18620,4,8
7888,19644,4,8
7888,20668,4,8
7888,21692,3,8
7888,22716,3,8
7888,23740,3,8
7888,24764,3,8
7888,25788,3,8
7888,26812,3,8
7888,27836,3,8
7888,28860,3,8
7888,29884,3,8
7888,30908,3,8
7888,31932,2,8
7888,32956,2,8
7888,33980,2,8
7888,35004,2,8
7888,36028,2,8
7888,37052,2,8
7888,38076,2,8
7888,39100,2,8
7888,40124,2,8
7888,41148,2,8
7888,42172,2,8
7888,43196,2,8
7888,44220,2,8
7888,45244,2,8
7888,46268,2,8
7888,47292,2,8
7888,48316,2,8
7888,49340,2,8
7888,50364,2,8
7888,51388,2,8
7888,52412,2,8
7888,53436,2,8
7888,54460,2,8
7888,55484,2,8
7888,56508,2,8
7888,57532,2,8
7888,58556,2,8
7888,59580,2,8
7888,60604,2,8
7888,61628,2,8
7888,62652,2,8
7888,63676,1,8
7888,64700,1,8
