r,l,U,t
1984,700,90,7
1984,1212,52,7
1984,1724,37,7
1984,2236,29,7
1984,2748,23,7
1984,3260,20,7
1984,3772,17,7
1984,4284,15,7
1984,4796,14,7
1984,5308,12,7
1984,5820,11,7
1984,6332,10,7
1984,6844,10,7
1984,7356,9,7
1984,7868,9,7
1984,8380,8,7
1984,8892,8,7
1984,9404,7,7
1984,9916,7,7
1984,10428,7,7
1984,10940,6,7
1984,11452,6,7
1984,11964,6,7
1984,12476,6,7
1984,13500,5,7
1984,14524,5,7
1984,15548,5,7
1984,16572,4,7
1984,17596,4,7
1984,18620,4,8
1984,19644,4,8
1984,20668,4,8
1984,21692,3,8
1984,22716,3,8
1984,23740,3,8
1984,24764,3,8
1984,25788,3,8
1984,26812,3,8
1984,27836,3,8
1984,28860,3,8
1984,29884,3,8
1984,30908,3,8
1984,31932,2,8
1984,32956,2,8
1984,33980,2,8
1984,35004,2,8
1984,36028,2,8
1984,37052,2,8
1984,38076,2,8
1984,39100,2,8
1984,40124,2,8
1984,41148,2,8
1984,42172,2,8
1984,43196,2,8
1984,44220,2,8
1984,45244,2,8
1984,46268,2,8
1984,47292,2,8
1984,48316,2,8
1984,49340,2,8
1984,50364,2,8
1984,51388,2,8
1984,52412,2,8
1984,53436,2,8
1984,54460,2,8
1984,55484,2,8
1984,56508,2,8
1984,57532,2,8
1984,58556,2,8
1984,59580,2,8
1984,60604,2,8
1984,61628,2,8
1984,62652,2,8
1984,63676,1,8
1984,64700,1,8
