r,l,U,t
3088,700,90,7
3088,1212,52,7
3088,1724,37,7
3088,2236,29,7
3088,2748,23,7
3088,3260,20,7
3088,3772,17,7
3088,4284,15,7
3088,4796,14,7
3088,5308,12,7
3088,5820,11,7
3088,6332,10,7
3088,6844,10,7
3088,7356,9,7
3088,7868,9,7
3088,8380,8,7
3088,8892,8,7
3088,9404,7,7
3088,9916,7,7
3088,10428,7,7
3088,10940,6,7
3088,11452,6,7
3088,11964,6,7
3088,12476,6,7
3088,13500,5,7
3088,14524,5,7
3088,15548,5,7
3088,16572,4,7
3088,17596,4,7
3088,18620,4,8
3088,19644,4,8
3088,20668,4,8
3088,21692,3,8
3088,22716,3,8
3088,23740,3,8
3088,24764,3,8
3088,25788,3,8
3088,26812,3,8
3088,27836,3,8
3088,28860,3,8
3088,29884,3,8
3088,30908,3,8
3088,31932,2,8
3088,32956,2,8
3088,33980,2,8
3088,35004,2,8
3088,36028,2,8
3088,37052,2,8
3088,38076,2,8
3088,39100,2,8
3088,40124,2,8
3088,41148,2,8
3088,42172,2,8
3088,43196,2,8
3088,44220,2,8
3088,45244,2,8
3088,46268,2,8
3088,47292,2,8
3088,48316,2,8
3088,49340,2,8
3088,50364,2,8
3088,51388,2,8
3088,52412,2,8
3088,53436,2,8
3088,54460,2,8
3088,55484,2,8
3088,56508,2,8
3088,57532,2,8
3088,58556,2,8
3088,59580,2,8
3088,60604,2,8
3088,61628,2,8
3088,62652,2,8
3088,63676,1,8
3088,64700,1,8
