r,l,U,t
2576,700,90,7
2576,1212,52,7
2576,1724,37,7
2576,2236,29,7
2576,2748,23,7
2576,3260,20,7
2576,3772,17,7
2576,4284,15,7
2576,4796,14,7
2576,5308,12,7
2576,5820,11,7
2576,6332,10,7
2576,6844,10,7
2576,7356,9,7
2576,7868,9,7
2576,8380,8,7
2576,8892,8,7
2576,9404,7,7
2576,9916,7,7
2576,10428,7,7
2576,10940,6,7
2576,11452,6,7
2576,11964,6,7
2576,12476,6,7
2576,13500,5,7
2576,14524,5,7
2576,15548,5,7
2576,16572,4,7
2576,17596,4,7
2576,18620,4,8
2576,19644,4,8
2576,20668,4,8
2576,21692,3,8
2576,22716,3,8
2576,23740,3,8
2576,24764,3,8
2576,25788,3,8
2576,26812,3,8
2576,27836,3,8
2576,28860,3,8
2576,29884,3,8
2576,30908,3,8
2576,31932,2,8
2576,32956,2,8
2576,33980,2,8
2576,35004,2,8
2576,36028,2,8
2576,37052,2,8
2576,38076,2,8
2576,39100,2,8
2576,40124,2,8
2576,41148,2,8
2576,42172,2,8
2576,43196,2,8
2576,44220,2,8
2576,45244,2,8
2576,46268,2,8
2576,47292,2,8
2576,48316,2,8
2576,49340,2,8
2576,50364,2,8
2576,51388,2,8
2576,52412,2,8
2576,53436,2,8
2576,54460,2,8
2576,55484,2,8
2576,56508,2,8
2576,57532,2,8
2576,58556,2,8
2576,59580,2,8
2576,60604,2,8
2576,61628,2,8
2576,62652,2,8
2576,63676,1,8
2576,64700,1,8
