r,l,U,t
464,700,90,7
464,1212,52,7
464,1724,37,7
464,2236,29,7
464,2748,23,7
464,3260,20,7
464,3772,17,7
464,4284,15,7
464,4796,14,7
464,5308,12,7
464,5820,11,7
464,6332,10,7
464,6844,10,7
464,7356,9,7
464,7868,9,7
464,8380,8,7
464,8892,8,7
464,9404,7,7
464,9916,7,7
464,10428,7,7
464,10940,6,7
464,11452,6,7
464,11964,6,7
464,12476,6,7
464,13500,5,7
464,14524,5,7
464,15548,5,7
464,16572,4,7
464,17596,4,7
464,18620,4,8
464,19644,4,8
464,20668,4,8
464,21692,3,8
464,22716,3,8
464,23740,3,8
464,24764,3,8
464,25788,3,8
464,26812,3,8
464,27836,3,8
464,28860,3,8
464,29884,3,8
464,30908,3,8
464,31932,2,8
464,32956,2,8
464,33980,2,8
464,35004,2,8
464,36028,2,8
464,37052,2,8
464,38076,2,8
464,39100,2,8
464,40124,2,8
464,41148,2,8
464,42172,2,8
464,43196,2,8
464,44220,2,8
464,45244,2,8
464,46268,2,8
464,47292,2,8
464,48316,2,8
464,49340,2,8
464,50364,2,8
464,51388,2,8
464,52412,2,8
464,53436,2,8
464,54460,2,8
464,55484,2,8
464,56508,2,8
464,57532,2,8
464,58556,2,8
464,59580,2,8
464,60604,2,8
464,61628,2,8
464,62652,2,8
464,63676,1,8
464,64700,1,8
