r,l,U,t
1728,700,90,7
1728,1212,52,7
1728,1724,37,7
1728,2236,29,7
1728,2748,23,7
1728,3260,20,7
1728,3772,17,7
1728,4284,15,7
1728,4796,14,7
1728,5308,12,7
1728,5820,11,7
1728,6332,10,7
1728,6844,10,7
1728,7356,9,7
1728,7868,9,7
1728,8380,8,7
1728,8892,8,7
1728,9404,7,7
1728,9916,7,7
1728,10428,7,7
1728,10940,6,7
1728,11452,6,7
1728,11964,6,7
1728,12476,6,7
1728,13500,5,7
1728,14524,5,7
1728,15548,5,7
1728,16572,4,7
1728,17596,4,7
1728,18620,4,8
1728,19644,4,8
1728,20668,4,8
1728,21692,3,8
1728,22716,3,8
1728,23740,3,8
1728,24764,3,8
1728,25788,3,8
1728,26812,3,8
1728,27836,3,8
1728,28860,3,8
1728,29884,3,8
1728,30908,3,8
1728,31932,2,8
1728,32956,2,8
1728,33980,2,8
1728,35004,2,8
1728,36028,2,8
1728,37052,2,8
1728,38076,2,8
1728,39100,2,8
1728,40124,2,8
1728,41148,2,8
1728,42172,2,8
1728,43196,2,8
1728,44220,2,8
1728,45244,2,8
1728,46268,2,8
1728,47292,2,8
1728,48316,2,8
1728,49340,2,8
1728,50364,2,8
1728,51388,2,8
1728,52412,2,8
1728,53436,2,8
1728,54460,2,8
1728,55484,2,8
1728,56508,2,8
1728,57532,2,8
1728,58556,2,8
1728,59580,2,8
1728,60604,2,8
1728,61628,2,8
1728,62652,2,8
1728,63676,1,8
1728,64700,1,8
