r,l,U,t
608,700,90,7
608,1212,52,7
608,1724,37,7
608,2236,29,7
608,2748,23,7
608,3260,20,7
608,3772,17,7
608,4284,15,7
608,4796,14,7
608,5308,12,7
608,5820,11,7
608,6332,10,7
608,6844,10,7
608,7356,9,7
608,7868,9,7
608,8380,8,7
608,8892,8,7
608,9404,7,7
608,9916,7,7
608,10428,7,7
608,10940,6,7
608,11452,6,7
608,11964,6,7
608,12476,6,7
608,13500,5,7
608,14524,5,7
608,15548,5,7
608,16572,4,7
608,17596,4,7
608,18620,4,8
608,19644,4,8
608,20668,4,8
608,21692,3,8
608,22716,3,8
608,23740,3,8
608,24764,3,8
608,25788,3,8
608,26812,3,8
608,27836,3,8
608,28860,3,8
608,29884,3,8
608,30908,3,8
608,31932,2,8
608,32956,2,8
608,33980,2,8
608,35004,2,8
608,36028,2,8
608,37052,2,8
608,38076,2,8
608,39100,2,8
608,40124,2,8
608,41148,2,8
608,42172,2,8
608,43196,2,8
608,44220,2,8
608,45244,2,8
608,46268,2,8
608,47292,2,8
608,48316,2,8
608,49340,2,8
608,50364,2,8
608,51388,2,8
608,52412,2,8
608,53436,2,8
608,54460,2,8
608,55484,2,8
608,56508,2,8
608,57532,2,8
608,58556,2,8
608,59580,2,8
608,60604,2,8
608,61628,2,8
608,62652,2,8
608,63676,1,8
608,64700,1,8
