r,l,U,t
2208,700,90,7
2208,1212,52,7
2208,1724,37,7
2208,2236,29,7
2208,2748,23,7
2208,3260,20,7
2208,3772,17,7
2208,4284,15,7
2208,4796,14,7
2208,5308,12,7
2208,5820,11,7
2208,6332,10,7
2208,6844,10,7
2208,7356,9,7
2208,7868,9,7
2208,8380,8,7
2208,8892,8,7
2208,9404,7,7
2208,9916,7,7
2208,10428,7,7
2208,10940,6,7
2208,11452,6,7
2208,11964,6,7
2208,12476,6,7
2208,13500,5,7
2208,14524,5,7
2208,15548,5,7
2208,16572,4,7
2208,17596,4,7
2208,18620,4,8
2208,19644,4,8
2208,20668,4,8
2208,21692,3,8
2208,22716,3,8
2208,23740,3,8
2208,24764,3,8
2208,25788,3,8
2208,26812,3,8
2208,27836,3,8
2208,28860,3,8
2208,29884,3,8
2208,30908,3,8
2208,31932,2,8
2208,32956,2,8
2208,33980,2,8
2208,35004,2,8
2208,36028,2,8
2208,37052,2,8
2208,38076,2,8
2208,39100,2,8
2208,40124,2,8
2208,41148,2,8
2208,42172,2,8
2208,43196,2,8
2208,44220,2,8
2208,45244,2,8
2208,46268,2,8
2208,47292,2,8
2208,48316,2,8
2208,49340,2,8
2208,50364,2,8
2208,51388,2,8
2208,52412,2,8
2208,53436,2,8
2208,54460,2,8
2208,55484,2,8
2208,56508,2,8
2208,57532,2,8
2208,58556,2,8
2208,59580,2,8
2208,60604,2,8
2208,61628,2,8
2208,62652,2,8
2208,63676,1,8
2208,64700,1,8
