r,l,U,t
2768,700,90,7
2768,1212,52,7
2768,1724,37,7
2768,2236,29,7
2768,2748,23,7
2768,3260,20,7
2768,3772,17,7
2768,4284,15,7
2768,4796,14,7
2768,5308,12,7
2768,5820,11,7
2768,6332,10,7
2768,6844,10,7
2768,7356,9,7
2768,7868,9,7
2768,8380,8,7
2768,8892,8,7
2768,9404,7,7
2768,9916,7,7
2768,10428,7,7
2768,10940,6,7
2768,11452,6,7
2768,11964,6,7
2768,12476,6,7
2768,13500,5,7
2768,14524,5,7
2768,15548,5,7
2768,16572,4,7
2768,17596,4,7
2768,18620,4,8
2768,19644,4,8
2768,20668,4,8
2768,21692,3,8
2768,22716,3,8
2768,23740,3,8
2768,24764,3,8
2768,25788,3,8
2768,26812,3,8
2768,27836,3,8
2768,28860,3,8
2768,29884,3,8
2768,30908,3,8
2768,31932,2,8
2768,32956,2,8
2768,33980,2,8
2768,35004,2,8
2768,36028,2,8
2768,37052,2,8
2768,38076,2,8
2768,39100,2,8
2768,40124,2,8
2768,41148,2,8
2768,42172,2,8
2768,43196,2,8
2768,44220,2,8
2768,45244,2,8
2768,46268,2,8
2768,47292,2,8
2768,48316,2,8
2768,49340,2,8
2768,50364,2,8
2768,51388,2,8
2768,52412,2,8
2768,53436,2,8
2768,54460,2,8
2768,55484,2,8
2768,56508,2,8
2768,57532,2,8
2768,58556,2,8
2768,59580,2,8
2768,60604,2,8
2768,61628,2,8
2768,62652,2,8
2768,63676,1,8
2768,64700,1,8
