r,l,U,t
1808,700,90,7
1808,1212,52,7
1808,1724,37,7
1808,2236,29,7
1808,2748,23,7
1808,3260,20,7
1808,3772,17,7
1808,4284,15,7
1808,4796,14,7
1808,5308,12,7
1808,5820,11,7
1808,6332,10,7
1808,6844,10,7
1808,7356,9,7
1808,7868,9,7
1808,8380,8,7
1808,8892,8,7
1808,9404,7,7
1808,9916,7,7
1808,10428,7,7
1808,10940,6,7
1808,11452,6,7
1808,11964,6,7
1808,12476,6,7
1808,13500,5,7
1808,14524,5,7
1808,15548,5,7
1808,16572,4,7
1808,17596,4,7
1808,18620,4,8
1808,19644,4,8
1808,20668,4,8
1808,21692,3,8
1808,22716,3,8
1808,23740,3,8
1808,24764,3,8
1808,25788,3,8
1808,26812,3,8
1808,27836,3,8
1808,28860,3,8
1808,29884,3,8
1808,30908,3,8
1808,31932,2,8
1808,32956,2,8
1808,33980,2,8
1808,35004,2,8
1808,36028,2,8
1808,37052,2,8
1808,38076,2,8
1808,39100,2,8
1808,40124,2,8
1808,41148,2,8
1808,42172,2,8
1808,43196,2,8
1808,44220,2,8
1808,45244,2,8
1808,46268,2,8
1808,47292,2,8
1808,48316,2,8
1808,49340,2,8
1808,50364,2,8
1808,51388,2,8
1808,52412,2,8
1808,53436,2,8
1808,54460,2,8
1808,55484,2,8
1808,56508,2,8
1808,57532,2,8
1808,58556,2,8
1808,59580,2,8
1808,60604,2,8
1808,61628,2,8
1808,62652,2,8
1808,63676,1,8
1808,64700,1,8
