r,l,U,t
560,700,90,7
560,1212,52,7
560,1724,37,7
560,2236,29,7
560,2748,23,7
560,3260,20,7
560,3772,17,7
560,4284,15,7
560,4796,14,7
560,5308,12,7
560,5820,11,7
560,6332,10,7
560,6844,10,7
560,7356,9,7
560,7868,9,7
560,8380,8,7
560,8892,8,7
560,9404,7,7
560,9916,7,7
560,10428,7,7
560,10940,6,7
560,11452,6,7
560,11964,6,7
560,12476,6,7
560,13500,5,7
560,14524,5,7
560,15548,5,7
560,16572,4,7
560,17596,4,7
560,18620,4,8
560,19644,4,8
560,20668,4,8
560,21692,3,8
560,22716,3,8
560,23740,3,8
560,24764,3,8
560,25788,3,8
560,26812,3,8
560,27836,3,8
560,28860,3,8
560,29884,3,8
560,30908,3,8
560,31932,2,8
560,32956,2,8
560,33980,2,8
560,35004,2,8
560,36028,2,8
560,37052,2,8
560,38076,2,8
560,39100,2,8
560,40124,2,8
560,41148,2,8
560,42172,2,8
560,43196,2,8
560,44220,2,8
560,45244,2,8
560,46268,2,8
560,47292,2,8
560,48316,2,8
560,49340,2,8
560,50364,2,8
560,51388,2,8
560,52412,2,8
560,53436,2,8
560,54460,2,8
560,55484,2,8
560,56508,2,8
560,57532,2,8
560,58556,2,8
560,59580,2,8
560,60604,2,8
560,61628,2,8
560,62652,2,8
560,63676,1,8
560,64700,1,8
