r,l,U,t
2464,700,90,7
2464,1212,52,7
2464,1724,37,7
2464,2236,29,7
2464,2748,23,7
2464,3260,20,7
2464,3772,17,7
2464,4284,15,7
2464,4796,14,7
2464,5308,12,7
2464,5820,11,7
2464,6332,10,7
2464,6844,10,7
2464,7356,9,7
2464,7868,9,7
2464,8380,8,7
2464,8892,8,7
2464,9404,7,7
2464,9916,7,7
2464,10428,7,7
2464,10940,6,7
2464,11452,6,7
2464,11964,6,7
2464,12476,6,7
2464,13500,5,7
2464,14524,5,7
2464,15548,5,7
2464,16572,4,7
2464,17596,4,7
2464,18620,4,8
2464,19644,4,8
2464,20668,4,8
2464,21692,3,8
2464,22716,3,8
2464,23740,3,8
2464,24764,3,8
2464,25788,3,8
2464,26812,3,8
2464,27836,3,8
2464,28860,3,8
2464,29884,3,8
2464,30908,3,8
2464,31932,2,8
2464,32956,2,8
2464,33980,2,8
2464,35004,2,8
2464,36028,2,8
2464,37052,2,8
2464,38076,2,8
2464,39100,2,8
2464,40124,2,8
2464,41148,2,8
2464,42172,2,8
2464,43196,2,8
2464,44220,2,8
2464,45244,2,8
2464,46268,2,8
2464,47292,2,8
2464,48316,2,8
2464,49340,2,8
2464,50364,2,8
2464,51388,2,8
2464,52412,2,8
2464,53436,2,8
2464,54460,2,8
2464,55484,2,8
2464,56508,2,8
2464,57532,2,8
2464,58556,2,8
2464,59580,2,8
2464,60604,2,8
2464,61628,2,8
2464,62652,2,8
2464,63676,1,8
2464,64700,1,8
