r,l,U,t
656,700,90,7
656,1212,52,7
656,1724,37,7
656,2236,29,7
656,2748,23,7
656,3260,20,7
656,3772,17,7
656,4284,15,7
656,4796,14,7
656,5308,12,7
656,5820,11,7
656,6332,10,7
656,6844,10,7
656,7356,9,7
656,7868,9,7
656,8380,8,7
656,8892,8,7
656,9404,7,7
656,9916,7,7
656,10428,7,7
656,10940,6,7
656,11452,6,7
656,11964,6,7
656,12476,6,7
656,13500,5,7
656,14524,5,7
656,15548,5,7
656,16572,4,7
656,17596,4,7
656,18620,4,8
656,19644,4,8
656,20668,4,8
656,21692,3,8
656,22716,3,8
656,23740,3,8
656,24764,3,8
656,25788,3,8
656,26812,3,8
656,27836,3,8
656,28860,3,8
656,29884,3,8
656,30908,3,8
656,31932,2,8
656,32956,2,8
656,33980,2,8
656,35004,2,8
656,36028,2,8
656,37052,2,8
656,38076,2,8
656,39100,2,8
656,40124,2,8
656,41148,2,8
656,42172,2,8
656,43196,2,8
656,44220,2,8
656,45244,2,8
656,46268,2,8
656,47292,2,8
656,48316,2,8
656,49340,2,8
656,50364,2,8
656,51388,2,8
656,52412,2,8
656,53436,2,8
656,54460,2,8
656,55484,2,8
656,56508,2,8
656,57532,2,8
656,58556,2,8
656,59580,2,8
656,60604,2,8
656,61628,2,8
656,62652,2,8
656,63676,1,8
656,64700,1,8
