r,l,U,t
1680,700,90,7
1680,1212,52,7
1680,1724,37,7
1680,2236,29,7
1680,2748,23,7
1680,3260,20,7
1680,3772,17,7
1680,4284,15,7
1680,4796,14,7
1680,5308,12,7
1680,5820,11,7
1680,6332,10,7
1680,6844,10,7
1680,7356,9,7
1680,7868,9,7
1680,8380,8,7
1680,8892,8,7
1680,9404,7,7
1680,9916,7,7
1680,10428,7,7
1680,10940,6,7
1680,11452,6,7
1680,11964,6,7
1680,12476,6,7
1680,13500,5,7
1680,14524,5,7
1680,15548,5,7
1680,16572,4,7
1680,17596,4,7
1680,18620,4,8
1680,19644,4,8
1680,20668,4,8
1680,21692,3,8
1680,22716,3,8
1680,23740,3,8
1680,24764,3,8
1680,25788,3,8
1680,26812,3,8
1680,27836,3,8
1680,28860,3,8
1680,29884,3,8
1680,30908,3,8
1680,31932,2,8
1680,32956,2,8
1680,33980,2,8
1680,35004,2,8
1680,36028,2,8
1680,37052,2,8
1680,38076,2,8
1680,39100,2,8
1680,40124,2,8
1680,41148,2,8
1680,42172,2,8
1680,43196,2,8
1680,44220,2,8
1680,45244,2,8
1680,46268,2,8
1680,47292,2,8
1680,48316,2,8
1680,49340,2,8
1680,50364,2,8
1680,51388,2,8
1680,52412,2,8
1680,53436,2,8
1680,54460,2,8
1680,55484,2,8
1680,56508,2,8
1680,57532,2,8
1680,58556,2,8
1680,59580,2,8
1680,60604,2,8
1680,61628,2,8
1680,62652,2,8
1680,63676,1,8
1680,64700,1,8
