r,l,U,t
1856,700,90,7
1856,1212,52,7
1856,1724,37,7
1856,2236,29,7
1856,2748,23,7
1856,3260,20,7
1856,3772,17,7
1856,4284,15,7
1856,4796,14,7
1856,5308,12,7
1856,5820,11,7
1856,6332,10,7
1856,6844,10,7
1856,7356,9,7
1856,7868,9,7
1856,8380,8,7
1856,8892,8,7
1856,9404,7,7
1856,9916,7,7
1856,10428,7,7
1856,10940,6,7
1856,11452,6,7
1856,11964,6,7
1856,12476,6,7
1856,13500,5,7
1856,14524,5,7
1856,15548,5,7
1856,16572,4,7
1856,17596,4,7
1856,18620,4,8
1856,19644,4,8
1856,20668,4,8
1856,21692,3,8
1856,22716,3,8
1856,23740,3,8
1856,24764,3,8
1856,25788,3,8
1856,26812,3,8
1856,27836,3,8
1856,28860,3,8
1856,29884,3,8
1856,30908,3,8
1856,31932,2,8
1856,32956,2,8
1856,33980,2,8
1856,35004,2,8
1856,36028,2,8
1856,37052,2,8
1856,38076,2,8
1856,39100,2,8
1856,40124,2,8
1856,41148,2,8
1856,42172,2,8
1856,43196,2,8
1856,44220,2,8
1856,45244,2,8
1856,46268,2,8
1856,47292,2,8
1856,48316,2,8
1856,49340,2,8
1856,50364,2,8
1856,51388,2,8
1856,52412,2,8
1856,53436,2,8
1856,54460,2,8
1856,55484,2,8
1856,56508,2,8
1856,57532,2,8
1856,58556,2,8
1856,59580,2,8
1856,60604,2,8
1856,61628,2,8
1856,62652,2,8
1856,63676,1,8
1856,64700,1,8
