r,l,U,t
7760,700,90,7
7760,1212,52,7
7760,1724,37,7
7760,2236,29,7
7760,2748,23,7
7760,3260,20,7
7760,3772,17,7
7760,4284,15,7
7760,4796,14,7
7760,5308,12,7
7760,5820,11,7
7760,6332,10,7
7760,6844,10,7
7760,7356,9,7
7760,7868,9,7
7760,8380,8,7
7760,8892,8,7
7760,9404,7,7
7760,9916,7,7
7760,10428,7,7
7760,10940,6,7
7760,11452,6,7
7760,11964,6,7
7760,12476,6,7
7760,13500,5,7
7760,14524,5,7
7760,15548,5,7
7760,16572,4,7
7760,17596,4,7
7760,18620,4,8
7760,19644,4,8
7760,20668,4,8
7760,21692,3,8
7760,22716,3,8
7760,23740,3,8
7760,24764,3,8
7760,25788,3,8
7760,26812,3,8
7760,27836,3,8
7760,28860,3,8
7760,29884,3,8
7760,30908,3,8
7760,31932,2,8
7760,32956,2,8
7760,33980,2,8
7760,35004,2,8
7760,36028,2,8
7760,37052,2,8
7760,38076,2,8
7760,39100,2,8
7760,40124,2,8
7760,41148,2,8
7760,42172,2,8
7760,43196,2,8
7760,44220,2,8
7760,45244,2,8
7760,46268,2,8
7760,47292,2,8
7760,48316,2,8
7760,49340,2,8
7760,50364,2,8
7760,51388,2,8
7760,52412,2,8
7760,53436,2,8
7760,54460,2,8
7760,55484,2,8
7760,56508,2,8
7760,57532,2,8
7760,58556,2,8
7760,59580,2,8
7760,60604,2,8
7760,61628,2,8
7760,62652,2,8
7760,63676,1,8
7760,64700,1,8
