r,l,U,t
1536,700,90,7
1536,1212,52,7
1536,1724,37,7
1536,2236,29,7
1536,2748,23,7
1536,3260,20,7
1536,3772,17,7
1536,4284,15,7
1536,4796,14,7
1536,5308,12,7
1536,5820,11,7
1536,6332,10,7
1536,6844,10,7
1536,7356,9,7
1536,7868,9,7
1536,8380,8,7
1536,8892,8,7
1536,9404,7,7
1536,9916,7,7
1536,10428,7,7
1536,10940,6,7
1536,11452,6,7
1536,11964,6,7
1536,12476,6,7
1536,13500,5,7
1536,14524,5,7
1536,15548,5,7
1536,16572,4,7
1536,17596,4,7
1536,18620,4,8
1536,19644,4,8
1536,20668,4,8
1536,21692,3,8
1536,22716,3,8
1536,23740,3,8
1536,24764,3,8
1536,25788,3,8
1536,26812,3,8
1536,27836,3,8
1536,28860,3,8
1536,29884,3,8
1536,30908,3,8
1536,31932,2,8
1536,32956,2,8
1536,33980,2,8
1536,35004,2,8
1536,36028,2,8
1536,37052,2,8
1536,38076,2,8
1536,39100,2,8
1536,40124,2,8
1536,41148,2,8
1536,42172,2,8
1536,43196,2,8
1536,44220,2,8
1536,45244,2,8
1536,46268,2,8
1536,47292,2,8
1536,48316,2,8
1536,49340,2,8
1536,50364,2,8
1536,51388,2,8
1536,52412,2,8
1536,53436,2,8
1536,54460,2,8
1536,55484,2,8
1536,56508,2,8
1536,57532,2,8
1536,58556,2,8
1536,59580,2,8
1536,60604,2,8
1536,61628,2,8
1536,62652,2,8
1536,63676,1,8
1536,64700,1,8
