r,l,U,t
4944,700,90,7
4944,1212,52,7
4944,1724,37,7
4944,2236,29,7
4944,2748,23,7
4944,3260,20,7
4944,3772,17,7
4944,4284,15,7
4944,4796,14,7
4944,5308,12,7
4944,5820,11,7
4944,6332,10,7
4944,6844,10,7
4944,7356,9,7
4944,7868,9,7
4944,8380,8,7
4944,8892,8,7
4944,9404,7,7
4944,9916,7,7
4944,10428,7,7
4944,10940,6,7
4944,11452,6,7
4944,11964,6,7
4944,12476,6,7
4944,13500,5,7
4944,14524,5,7
4944,15548,5,7
4944,16572,4,7
4944,17596,4,7
4944,18620,4,8
4944,19644,4,8
4944,20668,4,8
4944,21692,3,8
4944,22716,3,8
4944,23740,3,8
4944,24764,3,8
4944,25788,3,8
4944,26812,3,8
4944,27836,3,8
4944,28860,3,8
4944,29884,3,8
4944,30908,3,8
4944,31932,2,8
4944,32956,2,8
4944,33980,2,8
4944,35004,2,8
4944,36028,2,8
4944,37052,2,8
4944,38076,2,8
4944,39100,2,8
4944,40124,2,8
4944,41148,2,8
4944,42172,2,8
4944,43196,2,8
4944,44220,2,8
4944,45244,2,8
4944,46268,2,8
4944,47292,2,8
4944,48316,2,8
4944,49340,2,8
4944,50364,2,8
4944,51388,2,8
4944,52412,2,8
4944,53436,2,8
4944,54460,2,8
4944,55484,2,8
4944,56508,2,8
4944,57532,2,8
4944,58556,2,8
4944,59580,2,8
4944,60604,2,8
4944,61628,2,8
4944,62652,2,8
4944,63676,1,8
4944,64700,1,8
