r,l,U,t
5392,700,90,7
5392,1212,52,7
5392,1724,37,7
5392,2236,29,7
5392,2748,23,7
5392,3260,20,7
5392,3772,17,7
5392,4284,15,7
5392,4796,14,7
5392,5308,12,7
5392,5820,11,7
5392,6332,10,7
5392,6844,10,7
5392,7356,9,7
5392,7868,9,7
5392,8380,8,7
5392,8892,8,7
5392,9404,7,7
5392,9916,7,7
5392,10428,7,7
5392,10940,6,7
5392,11452,6,7
5392,11964,6,7
5392,12476,6,7
5392,13500,5,7
5392,14524,5,7
5392,15548,5,7
5392,16572,4,7
5392,17596,4,7
5392,18620,4,8
5392,19644,4,8
5392,20668,4,8
5392,21692,3,8
5392,22716,3,8
5392,23740,3,8
5392,24764,3,8
5392,25788,3,8
5392,26812,3,8
5392,27836,3,8
5392,28860,3,8
5392,29884,3,8
5392,30908,3,8
5392,31932,2,8
5392,32956,2,8
5392,33980,2,8
5392,35004,2,8
5392,36028,2,8
5392,37052,2,8
5392,38076,2,8
5392,39100,2,8
5392,40124,2,8
5392,41148,2,8
5392,42172,2,8
5392,43196,2,8
5392,44220,2,8
5392,45244,2,8
5392,46268,2,8
5392,47292,2,8
5392,48316,2,8
5392,49340,2,8
5392,50364,2,8
5392,51388,2,8
5392,52412,2,8
5392,53436,2,8
5392,54460,2,8
5392,55484,2,8
5392,56508,2,8
5392,57532,2,8
5392,58556,2,8
5392,59580,2,8
5392,60604,2,8
5392,61628,2,8
5392,62652,2,8
5392,63676,1,8
5392,64700,1,8
