r,l,U,t
2912,700,90,7
2912,1212,52,7
2912,1724,37,7
2912,2236,29,7
2912,2748,23,7
2912,3260,20,7
2912,3772,17,7
2912,4284,15,7
2912,4796,14,7
2912,5308,12,7
2912,5820,11,7
2912,6332,10,7
2912,6844,10,7
2912,7356,9,7
2912,7868,9,7
2912,8380,8,7
2912,8892,8,7
2912,9404,7,7
2912,9916,7,7
2912,10428,7,7
2912,10940,6,7
2912,11452,6,7
2912,11964,6,7
2912,12476,6,7
2912,13500,5,7
2912,14524,5,7
2912,15548,5,7
2912,16572,4,7
2912,17596,4,7
2912,18620,4,8
2912,19644,4,8
2912,20668,4,8
2912,21692,3,8
2912,22716,3,8
2912,23740,3,8
2912,24764,3,8
2912,25788,3,8
2912,26812,3,8
2912,27836,3,8
2912,28860,3,8
2912,29884,3,8
2912,30908,3,8
2912,31932,2,8
2912,32956,2,8
2912,33980,2,8
2912,35004,2,8
2912,36028,2,8
2912,37052,2,8
2912,38076,2,8
2912,39100,2,8
2912,40124,2,8
2912,41148,2,8
2912,42172,2,8
2912,43196,2,8
2912,44220,2,8
2912,45244,2,8
2912,46268,2,8
2912,47292,2,8
2912,48316,2,8
2912,49340,2,8
2912,50364,2,8
2912,51388,2,8
2912,52412,2,8
2912,53436,2,8
2912,54460,2,8
2912,55484,2,8
2912,56508,2,8
2912,57532,2,8
2912,58556,2,8
2912,59580,2,8
2912,60604,2,8
2912,61628,2,8
2912,62652,2,8
2912,63676,1,8
2912,64700,1,8
