r,l,U,t
224,700,90,7
224,1212,52,7
224,1724,37,7
224,2236,29,7
224,2748,23,7
224,3260,20,7
224,3772,17,7
224,4284,15,7
224,4796,14,7
224,5308,12,7
224,5820,11,7
224,6332,10,7
224,6844,10,7
224,7356,9,7
224,7868,9,7
224,8380,8,7
224,8892,8,7
224,9404,7,7
224,9916,7,7
224,10428,7,7
224,10940,6,7
224,11452,6,7
224,11964,6,7
224,12476,6,7
224,13500,5,7
224,14524,5,7
224,15548,5,7
224,16572,4,7
224,17596,4,7
224,18620,4,8
224,19644,4,8
224,20668,4,8
224,21692,3,8
224,22716,3,8
224,23740,3,8
224,24764,3,8
224,25788,3,8
224,26812,3,8
224,27836,3,8
224,28860,3,8
224,29884,3,8
224,30908,3,8
224,31932,2,8
224,32956,2,8
224,33980,2,8
224,35004,2,8
224,36028,2,8
224,37052,2,8
224,38076,2,8
224,39100,2,8
224,40124,2,8
224,41148,2,8
224,42172,2,8
224,43196,2,8
224,44220,2,8
224,45244,2,8
224,46268,2,8
224,47292,2,8
224,48316,2,8
224,49340,2,8
224,50364,2,8
224,51388,2,8
224,52412,2,8
224,53436,2,8
224,54460,2,8
224,55484,2,8
224,56508,2,8
224,57532,2,8
224,58556,2,8
224,59580,2,8
224,60604,2,8
224,61628,2,8
224,62652,2,8
224,63676,1,8
224,64700,1,8
