r,l,U,t
1488,700,90,7
1488,1212,52,7
1488,1724,37,7
1488,2236,29,7
1488,2748,23,7
1488,3260,20,7
1488,3772,17,7
1488,4284,15,7
1488,4796,14,7
1488,5308,12,7
1488,5820,11,7
1488,6332,10,7
1488,6844,10,7
1488,7356,9,7
1488,7868,9,7
1488,8380,8,7
1488,8892,8,7
1488,9404,7,7
1488,9916,7,7
1488,10428,7,7
1488,10940,6,7
1488,11452,6,7
1488,11964,6,7
1488,12476,6,7
1488,13500,5,7
1488,14524,5,7
1488,15548,5,7
1488,16572,4,7
1488,17596,4,7
1488,18620,4,8
1488,19644,4,8
1488,20668,4,8
1488,21692,3,8
1488,22716,3,8
1488,23740,3,8
1488,24764,3,8
1488,25788,3,8
1488,26812,3,8
1488,27836,3,8
1488,28860,3,8
1488,29884,3,8
1488,30908,3,8
1488,31932,2,8
1488,32956,2,8
1488,33980,2,8
1488,35004,2,8
1488,36028,2,8
1488,37052,2,8
1488,38076,2,8
1488,39100,2,8
1488,40124,2,8
1488,41148,2,8
1488,42172,2,8
1488,43196,2,8
1488,44220,2,8
1488,45244,2,8
1488,46268,2,8
1488,47292,2,8
1488,48316,2,8
1488,49340,2,8
1488,50364,2,8
1488,51388,2,8
1488,52412,2,8
1488,53436,2,8
1488,54460,2,8
1488,55484,2,8
1488,56508,2,8
1488,57532,2,8
1488,58556,2,8
1488,59580,2,8
1488,60604,2,8
1488,61628,2,8
1488,62652,2,8
1488,63676,1,8
1488,64700,1,8
