r,l,U,t
864,700,90,7
864,1212,52,7
864,1724,37,7
864,2236,29,7
864,2748,23,7
864,3260,20,7
864,3772,17,7
864,4284,15,7
864,4796,14,7
864,5308,12,7
864,5820,11,7
864,6332,10,7
864,6844,10,7
864,7356,9,7
864,7868,9,7
864,8380,8,7
864,8892,8,7
864,9404,7,7
864,9916,7,7
864,10428,7,7
864,10940,6,7
864,11452,6,7
864,11964,6,7
864,12476,6,7
864,13500,5,7
864,14524,5,7
864,15548,5,7
864,16572,4,7
864,17596,4,7
864,18620,4,8
864,19644,4,8
864,20668,4,8
864,21692,3,8
864,22716,3,8
864,23740,3,8
864,24764,3,8
864,25788,3,8
864,26812,3,8
864,27836,3,8
864,28860,3,8
864,29884,3,8
864,30908,3,8
864,31932,2,8
864,32956,2,8
864,33980,2,8
864,35004,2,8
864,36028,2,8
864,37052,2,8
864,38076,2,8
864,39100,2,8
864,40124,2,8
864,41148,2,8
864,42172,2,8
864,43196,2,8
864,44220,2,8
864,45244,2,8
864,46268,2,8
864,47292,2,8
864,48316,2,8
864,49340,2,8
864,50364,2,8
864,51388,2,8
864,52412,2,8
864,53436,2,8
864,54460,2,8
864,55484,2,8
864,56508,2,8
864,57532,2,8
864,58556,2,8
864,59580,2,8
864,60604,2,8
864,61628,2,8
864,62652,2,8
864,63676,1,8
864,64700,1,8
