r,l,U,t
1056,700,90,7
1056,1212,52,7
1056,1724,37,7
1056,2236,29,7
1056,2748,23,7
1056,3260,20,7
1056,3772,17,7
1056,4284,15,7
1056,4796,14,7
1056,5308,12,7
1056,5820,11,7
1056,6332,10,7
1056,6844,10,7
1056,7356,9,7
1056,7868,9,7
1056,8380,8,7
1056,8892,8,7
1056,9404,7,7
1056,9916,7,7
1056,10428,7,7
1056,10940,6,7
1056,11452,6,7
1056,11964,6,7
1056,12476,6,7
1056,13500,5,7
1056,14524,5,7
1056,15548,5,7
1056,16572,4,7
1056,17596,4,7
1056,18620,4,8
1056,19644,4,8
1056,20668,4,8
1056,21692,3,8
1056,22716,3,8
1056,23740,3,8
1056,24764,3,8
1056,25788,3,8
1056,26812,3,8
1056,27836,3,8
1056,28860,3,8
1056,29884,3,8
1056,30908,3,8
1056,31932,2,8
1056,32956,2,8
1056,33980,2,8
1056,35004,2,8
1056,36028,2,8
1056,37052,2,8
1056,38076,2,8
1056,39100,2,8
1056,40124,2,8
1056,41148,2,8
1056,42172,2,8
1056,43196,2,8
1056,44220,2,8
1056,45244,2,8
1056,46268,2,8
1056,47292,2,8
1056,48316,2,8
1056,49340,2,8
1056,50364,2,8
1056,51388,2,8
1056,52412,2,8
1056,53436,2,8
1056,54460,2,8
1056,55484,2,8
1056,56508,2,8
1056,57532,2,8
1056,58556,2,8
1056,59580,2,8
1056,60604,2,8
1056,61628,2,8
1056,62652,2,8
1056,63676,1,8
1056,64700,1,8
