r,l,U,t
576,700,90,7
576,1212,52,7
576,1724,37,7
576,2236,29,7
576,2748,23,7
576,3260,20,7
576,3772,17,7
576,4284,15,7
576,4796,14,7
576,5308,12,7
576,5820,11,7
576,6332,10,7
576,6844,10,7
576,7356,9,7
576,7868,9,7
576,8380,8,7
576,8892,8,7
576,9404,7,7
576,9916,7,7
576,10428,7,7
576,10940,6,7
576,11452,6,7
576,11964,6,7
576,12476,6,7
576,13500,5,7
576,14524,5,7
576,15548,5,7
576,16572,4,7
576,17596,4,7
576,18620,4,8
576,19644,4,8
576,20668,4,8
576,21692,3,8
576,22716,3,8
576,23740,3,8
576,24764,3,8
576,25788,3,8
576,26812,3,8
576,27836,3,8
576,28860,3,8
576,29884,3,8
576,30908,3,8
576,31932,2,8
576,32956,2,8
576,33980,2,8
576,35004,2,8
576,36028,2,8
576,37052,2,8
576,38076,2,8
576,39100,2,8
576,40124,2,8
576,41148,2,8
576,42172,2,8
576,43196,2,8
576,44220,2,8
576,45244,2,8
576,46268,2,8
576,47292,2,8
576,48316,2,8
576,49340,2,8
576,50364,2,8
576,51388,2,8
576,52412,2,8
576,53436,2,8
576,54460,2,8
576,55484,2,8
576,56508,2,8
576,57532,2,8
576,58556,2,8
576,59580,2,8
576,60604,2,8
576,61628,2,8
576,62652,2,8
576,63676,1,8
576,64700,1,8
