r,l,U,t
592,700,90,7
592,1212,52,7
592,1724,37,7
592,2236,29,7
592,2748,23,7
592,3260,20,7
592,3772,17,7
592,4284,15,7
592,4796,14,7
592,5308,12,7
592,5820,11,7
592,6332,10,7
592,6844,10,7
592,7356,9,7
592,7868,9,7
592,8380,8,7
592,8892,8,7
592,9404,7,7
592,9916,7,7
592,10428,7,7
592,10940,6,7
592,11452,6,7
592,11964,6,7
592,12476,6,7
592,13500,5,7
592,14524,5,7
592,15548,5,7
592,16572,4,7
592,17596,4,7
592,18620,4,8
592,19644,4,8
592,20668,4,8
592,21692,3,8
592,22716,3,8
592,23740,3,8
592,24764,3,8
592,25788,3,8
592,26812,3,8
592,27836,3,8
592,28860,3,8
592,29884,3,8
592,30908,3,8
592,31932,2,8
592,32956,2,8
592,33980,2,8
592,35004,2,8
592,36028,2,8
592,37052,2,8
592,38076,2,8
592,39100,2,8
592,40124,2,8
592,41148,2,8
592,42172,2,8
592,43196,2,8
592,44220,2,8
592,45244,2,8
592,46268,2,8
592,47292,2,8
592,48316,2,8
592,49340,2,8
592,50364,2,8
592,51388,2,8
592,52412,2,8
592,53436,2,8
592,54460,2,8
592,55484,2,8
592,56508,2,8
592,57532,2,8
592,58556,2,8
592,59580,2,8
592,60604,2,8
592,61628,2,8
592,62652,2,8
592,63676,1,8
592,64700,1,8
