r,l,U,t
2864,700,90,7
2864,1212,52,7
2864,1724,37,7
2864,2236,29,7
2864,2748,23,7
2864,3260,20,7
2864,3772,17,7
2864,4284,15,7
2864,4796,14,7
2864,5308,12,7
2864,5820,11,7
2864,6332,10,7
2864,6844,10,7
2864,7356,9,7
2864,7868,9,7
2864,8380,8,7
2864,8892,8,7
2864,9404,7,7
2864,9916,7,7
2864,10428,7,7
2864,10940,6,7
2864,11452,6,7
2864,11964,6,7
2864,12476,6,7
2864,13500,5,7
2864,14524,5,7
2864,15548,5,7
2864,16572,4,7
2864,17596,4,7
2864,18620,4,8
2864,19644,4,8
2864,20668,4,8
2864,21692,3,8
2864,22716,3,8
2864,23740,3,8
2864,24764,3,8
2864,25788,3,8
2864,26812,3,8
2864,27836,3,8
2864,28860,3,8
2864,29884,3,8
2864,30908,3,8
2864,31932,2,8
2864,32956,2,8
2864,33980,2,8
2864,35004,2,8
2864,36028,2,8
2864,37052,2,8
2864,38076,2,8
2864,39100,2,8
2864,40124,2,8
2864,41148,2,8
2864,42172,2,8
2864,43196,2,8
2864,44220,2,8
2864,45244,2,8
2864,46268,2,8
2864,47292,2,8
2864,48316,2,8
2864,49340,2,8
2864,50364,2,8
2864,51388,2,8
2864,52412,2,8
2864,53436,2,8
2864,54460,2,8
2864,55484,2,8
2864,56508,2,8
2864,57532,2,8
2864,58556,2,8
2864,59580,2,8
2864,60604,2,8
2864,61628,2,8
2864,62652,2,8
2864,63676,1,8
2864,64700,1,8
