r,l,U,t
448,700,90,7
448,1212,52,7
448,1724,37,7
448,2236,29,7
448,2748,23,7
448,3260,20,7
448,3772,17,7
448,4284,15,7
448,4796,14,7
448,5308,12,7
448,5820,11,7
448,6332,10,7
448,6844,10,7
448,7356,9,7
448,7868,9,7
448,8380,8,7
448,8892,8,7
448,9404,7,7
448,9916,7,7
448,10428,7,7
448,10940,6,7
448,11452,6,7
448,11964,6,7
448,12476,6,7
448,13500,5,7
448,14524,5,7
448,15548,5,7
448,16572,4,7
448,17596,4,7
448,18620,4,8
448,19644,4,8
448,20668,4,8
448,21692,3,8
448,22716,3,8
448,23740,3,8
448,24764,3,8
448,25788,3,8
448,26812,3,8
448,27836,3,8
448,28860,3,8
448,29884,3,8
448,30908,3,8
448,31932,2,8
448,32956,2,8
448,33980,2,8
448,35004,2,8
448,36028,2,8
448,37052,2,8
448,38076,2,8
448,39100,2,8
448,40124,2,8
448,41148,2,8
448,42172,2,8
448,43196,2,8
448,44220,2,8
448,45244,2,8
448,46268,2,8
448,47292,2,8
448,48316,2,8
448,49340,2,8
448,50364,2,8
448,51388,2,8
448,52412,2,8
448,53436,2,8
448,54460,2,8
448,55484,2,8
448,56508,2,8
448,57532,2,8
448,58556,2,8
448,59580,2,8
448,60604,2,8
448,61628,2,8
448,62652,2,8
448,63676,1,8
448,64700,1,8
