r,l,U,t
3856,700,90,7
3856,1212,52,7
3856,1724,37,7
3856,2236,29,7
3856,2748,23,7
3856,3260,20,7
3856,3772,17,7
3856,4284,15,7
3856,4796,14,7
3856,5308,12,7
3856,5820,11,7
3856,6332,10,7
3856,6844,10,7
3856,7356,9,7
3856,7868,9,7
3856,8380,8,7
3856,8892,8,7
3856,9404,7,7
3856,9916,7,7
3856,10428,7,7
3856,10940,6,7
3856,11452,6,7
3856,11964,6,7
3856,12476,6,7
3856,13500,5,7
3856,14524,5,7
3856,15548,5,7
3856,16572,4,7
3856,17596,4,7
3856,18620,4,8
3856,19644,4,8
3856,20668,4,8
3856,21692,3,8
3856,22716,3,8
3856,23740,3,8
3856,24764,3,8
3856,25788,3,8
3856,26812,3,8
3856,27836,3,8
3856,28860,3,8
3856,29884,3,8
3856,30908,3,8
3856,31932,2,8
3856,32956,2,8
3856,33980,2,8
3856,35004,2,8
3856,36028,2,8
3856,37052,2,8
3856,38076,2,8
3856,39100,2,8
3856,40124,2,8
3856,41148,2,8
3856,42172,2,8
3856,43196,2,8
3856,44220,2,8
3856,45244,2,8
3856,46268,2,8
3856,47292,2,8
3856,48316,2,8
3856,49340,2,8
3856,50364,2,8
3856,51388,2,8
3856,52412,2,8
3856,53436,2,8
3856,54460,2,8
3856,55484,2,8
3856,56508,2,8
3856,57532,2,8
3856,58556,2,8
3856,59580,2,8
3856,60604,2,8
3856,61628,2,8
3856,62652,2,8
3856,63676,1,8
3856,64700,1,8
