r,l,U,t
5648,700,90,7
5648,1212,52,7
5648,1724,37,7
5648,2236,29,7
5648,2748,23,7
5648,3260,20,7
5648,3772,17,7
5648,4284,15,7
5648,4796,14,7
5648,5308,12,7
5648,5820,11,7
5648,6332,10,7
5648,6844,10,7
5648,7356,9,7
5648,7868,9,7
5648,8380,8,7
5648,8892,8,7
5648,9404,7,7
5648,9916,7,7
5648,10428,7,7
5648,10940,6,7
5648,11452,6,7
5648,11964,6,7
5648,12476,6,7
5648,13500,5,7
5648,14524,5,7
5648,15548,5,7
5648,16572,4,7
5648,17596,4,7
5648,18620,4,8
5648,19644,4,8
5648,20668,4,8
5648,21692,3,8
5648,22716,3,8
5648,23740,3,8
5648,24764,3,8
5648,25788,3,8
5648,26812,3,8
5648,27836,3,8
5648,28860,3,8
5648,29884,3,8
5648,30908,3,8
5648,31932,2,8
5648,32956,2,8
5648,33980,2,8
5648,35004,2,8
5648,36028,2,8
5648,37052,2,8
5648,38076,2,8
5648,39100,2,8
5648,40124,2,8
5648,41148,2,8
5648,42172,2,8
5648,43196,2,8
5648,44220,2,8
5648,45244,2,8
5648,46268,2,8
5648,47292,2,8
5648,48316,2,8
5648,49340,2,8
5648,50364,2,8
5648,51388,2,8
5648,52412,2,8
5648,53436,2,8
5648,54460,2,8
5648,55484,2,8
5648,56508,2,8
5648,57532,2,8
5648,58556,2,8
5648,59580,2,8
5648,60604,2,8
5648,61628,2,8
5648,62652,2,8
5648,63676,1,8
5648,64700,1,8
