r,l,U,t
6352,700,90,7
6352,1212,52,7
6352,1724,37,7
6352,2236,29,7
6352,2748,23,7
6352,3260,20,7
6352,3772,17,7
6352,4284,15,7
6352,4796,14,7
6352,5308,12,7
6352,5820,11,7
6352,6332,10,7
6352,6844,10,7
6352,7356,9,7
6352,7868,9,7
6352,8380,8,7
6352,8892,8,7
6352,9404,7,7
6352,9916,7,7
6352,10428,7,7
6352,10940,6,7
6352,11452,6,7
6352,11964,6,7
6352,12476,6,7
6352,13500,5,7
6352,14524,5,7
6352,15548,5,7
6352,16572,4,7
6352,17596,4,7
6352,18620,4,8
6352,19644,4,8
6352,20668,4,8
6352,21692,3,8
6352,22716,3,8
6352,23740,3,8
6352,24764,3,8
6352,25788,3,8
6352,26812,3,8
6352,27836,3,8
6352,28860,3,8
6352,29884,3,8
6352,30908,3,8
6352,31932,2,8
6352,32956,2,8
6352,33980,2,8
6352,35004,2,8
6352,36028,2,8
6352,37052,2,8
6352,38076,2,8
6352,39100,2,8
6352,40124,2,8
6352,41148,2,8
6352,42172,2,8
6352,43196,2,8
6352,44220,2,8
6352,45244,2,8
6352,46268,2,8
6352,47292,2,8
6352,48316,2,8
6352,49340,2,8
6352,50364,2,8
6352,51388,2,8
6352,52412,2,8
6352,53436,2,8
6352,54460,2,8
6352,55484,2,8
6352,56508,2,8
6352,57532,2,8
6352,58556,2,8
6352,59580,2,8
6352,60604,2,8
6352,61628,2,8
6352,62652,2,8
6352,63676,1,8
6352,64700,1,8
