r,l,U,t
7952,700,90,7
7952,1212,52,7
7952,1724,37,7
7952,2236,29,7
7952,2748,23,7
7952,3260,20,7
7952,3772,17,7
7952,4284,15,7
7952,4796,14,7
7952,5308,12,7
7952,5820,11,7
7952,6332,10,7
7952,6844,10,7
7952,7356,9,7
7952,7868,9,7
7952,8380,8,7
7952,8892,8,7
7952,9404,7,7
7952,9916,7,7
7952,10428,7,7
7952,10940,6,7
7952,11452,6,7
7952,11964,6,7
7952,12476,6,7
7952,13500,5,7
7952,14524,5,7
7952,15548,5,7
7952,16572,4,7
7952,17596,4,7
7952,18620,4,8
7952,19644,4,8
7952,20668,4,8
7952,21692,3,8
7952,22716,3,8
7952,23740,3,8
7952,24764,3,8
7952,25788,3,8
7952,26812,3,8
7952,27836,3,8
7952,28860,3,8
7952,29884,3,8
7952,30908,3,8
7952,31932,2,8
7952,32956,2,8
7952,33980,2,8
7952,35004,2,8
7952,36028,2,8
7952,37052,2,8
7952,38076,2,8
7952,39100,2,8
7952,40124,2,8
7952,41148,2,8
7952,42172,2,8
7952,43196,2,8
7952,44220,2,8
7952,45244,2,8
7952,46268,2,8
7952,47292,2,8
7952,48316,2,8
7952,49340,2,8
7952,50364,2,8
7952,51388,2,8
7952,52412,2,8
7952,53436,2,8
7952,54460,2,8
7952,55484,2,8
7952,56508,2,8
7952,57532,2,8
7952,58556,2,8
7952,59580,2,8
7952,60604,2,8
7952,61628,2,8
7952,62652,2,8
7952,63676,1,8
7952,64700,1,8
