r,l,U,t
1584,700,90,7
1584,1212,52,7
1584,1724,37,7
1584,2236,29,7
1584,2748,23,7
1584,3260,20,7
1584,3772,17,7
1584,4284,15,7
1584,4796,14,7
1584,5308,12,7
1584,5820,11,7
1584,6332,10,7
1584,6844,10,7
1584,7356,9,7
1584,7868,9,7
1584,8380,8,7
1584,8892,8,7
1584,9404,7,7
1584,9916,7,7
1584,10428,7,7
1584,10940,6,7
1584,11452,6,7
1584,11964,6,7
1584,12476,6,7
1584,13500,5,7
1584,14524,5,7
1584,15548,5,7
1584,16572,4,7
1584,17596,4,7
1584,18620,4,8
1584,19644,4,8
1584,20668,4,8
1584,21692,3,8
1584,22716,3,8
1584,23740,3,8
1584,24764,3,8
1584,25788,3,8
1584,26812,3,8
1584,27836,3,8
1584,28860,3,8
1584,29884,3,8
1584,30908,3,8
1584,31932,2,8
1584,32956,2,8
1584,33980,2,8
1584,35004,2,8
1584,36028,2,8
1584,37052,2,8
1584,38076,2,8
1584,39100,2,8
1584,40124,2,8
1584,41148,2,8
1584,42172,2,8
1584,43196,2,8
1584,44220,2,8
1584,45244,2,8
1584,46268,2,8
1584,47292,2,8
1584,48316,2,8
1584,49340,2,8
1584,50364,2,8
1584,51388,2,8
1584,52412,2,8
1584,53436,2,8
1584,54460,2,8
1584,55484,2,8
1584,56508,2,8
1584,57532,2,8
1584,58556,2,8
1584,59580,2,8
1584,60604,2,8
1584,61628,2,8
1584,62652,2,8
1584,63676,1,8
1584,64700,1,8
