r,l,U,t
2832,700,90,7
2832,1212,52,7
2832,1724,37,7
2832,2236,29,7
2832,2748,23,7
2832,3260,20,7
2832,3772,17,7
2832,4284,15,7
2832,4796,14,7
2832,5308,12,7
2832,5820,11,7
2832,6332,10,7
2832,6844,10,7
2832,7356,9,7
2832,7868,9,7
2832,8380,8,7
2832,8892,8,7
2832,9404,7,7
2832,9916,7,7
2832,10428,7,7
2832,10940,6,7
2832,11452,6,7
2832,11964,6,7
2832,12476,6,7
2832,13500,5,7
2832,14524,5,7
2832,15548,5,7
2832,16572,4,7
2832,17596,4,7
2832,18620,4,8
2832,19644,4,8
2832,20668,4,8
2832,21692,3,8
2832,22716,3,8
2832,23740,3,8
2832,24764,3,8
2832,25788,3,8
2832,26812,3,8
2832,27836,3,8
2832,28860,3,8
2832,29884,3,8
2832,30908,3,8
2832,31932,2,8
2832,32956,2,8
2832,33980,2,8
2832,35004,2,8
2832,36028,2,8
2832,37052,2,8
2832,38076,2,8
2832,39100,2,8
2832,40124,2,8
2832,41148,2,8
2832,42172,2,8
2832,43196,2,8
2832,44220,2,8
2832,45244,2,8
2832,46268,2,8
2832,47292,2,8
2832,48316,2,8
2832,49340,2,8
2832,50364,2,8
2832,51388,2,8
2832,52412,2,8
2832,53436,2,8
2832,54460,2,8
2832,55484,2,8
2832,56508,2,8
2832,57532,2,8
2832,58556,2,8
2832,59580,2,8
2832,60604,2,8
2832,61628,2,8
2832,62652,2,8
2832,63676,1,8
2832,64700,1,8
