r,l,U,t
7504,700,90,7
7504,1212,52,7
7504,1724,37,7
7504,2236,29,7
7504,2748,23,7
7504,3260,20,7
7504,3772,17,7
7504,4284,15,7
7504,4796,14,7
7504,5308,12,7
7504,5820,11,7
7504,6332,10,7
7504,6844,10,7
7504,7356,9,7
7504,7868,9,7
7504,8380,8,7
7504,8892,8,7
7504,9404,7,7
7504,9916,7,7
7504,10428,7,7
7504,10940,6,7
7504,11452,6,7
7504,11964,6,7
7504,12476,6,7
7504,13500,5,7
7504,14524,5,7
7504,15548,5,7
7504,16572,4,7
7504,17596,4,7
7504,18620,4,8
7504,19644,4,8
7504,20668,4,8
7504,21692,3,8
7504,22716,3,8
7504,23740,3,8
7504,24764,3,8
7504,25788,3,8
7504,26812,3,8
7504,27836,3,8
7504,28860,3,8
7504,29884,3,8
7504,30908,3,8
7504,31932,2,8
7504,32956,2,8
7504,33980,2,8
7504,35004,2,8
7504,36028,2,8
7504,37052,2,8
7504,38076,2,8
7504,39100,2,8
7504,40124,2,8
7504,41148,2,8
7504,42172,2,8
7504,43196,2,8
7504,44220,2,8
7504,45244,2,8
7504,46268,2,8
7504,47292,2,8
7504,48316,2,8
7504,49340,2,8
7504,50364,2,8
7504,51388,2,8
7504,52412,2,8
7504,53436,2,8
7504,54460,2,8
7504,55484,2,8
7504,56508,2,8
7504,57532,2,8
7504,58556,2,8
7504,59580,2,8
7504,60604,2,8
7504,61628,2,8
7504,62652,2,8
7504,63676,1,8
7504,64700,1,8
