r,l,U,t
1120,700,90,7
1120,1212,52,7
1120,1724,37,7
1120,2236,29,7
1120,2748,23,7
1120,3260,20,7
1120,3772,17,7
1120,4284,15,7
1120,4796,14,7
1120,5308,12,7
1120,5820,11,7
1120,6332,10,7
1120,6844,10,7
1120,7356,9,7
1120,7868,9,7
1120,8380,8,7
1120,8892,8,7
1120,9404,7,7
1120,9916,7,7
1120,10428,7,7
1120,10940,6,7
1120,11452,6,7
1120,11964,6,7
1120,12476,6,7
1120,13500,5,7
1120,14524,5,7
1120,15548,5,7
1120,16572,4,7
1120,17596,4,7
1120,18620,4,8
1120,19644,4,8
1120,20668,4,8
1120,21692,3,8
1120,22716,3,8
1120,23740,3,8
1120,24764,3,8
1120,25788,3,8
1120,26812,3,8
1120,27836,3,8
1120,28860,3,8
1120,29884,3,8
1120,30908,3,8
1120,31932,2,8
1120,32956,2,8
1120,33980,2,8
1120,35004,2,8
1120,36028,2,8
1120,37052,2,8
1120,38076,2,8
1120,39100,2,8
1120,40124,2,8
1120,41148,2,8
1120,42172,2,8
1120,43196,2,8
1120,44220,2,8
1120,45244,2,8
1120,46268,2,8
1120,47292,2,8
1120,48316,2,8
1120,49340,2,8
1120,50364,2,8
1120,51388,2,8
1120,52412,2,8
1120,53436,2,8
1120,54460,2,8
1120,55484,2,8
1120,56508,2,8
1120,57532,2,8
1120,58556,2,8
1120,59580,2,8
1120,60604,2,8
1120,61628,2,8
1120,62652,2,8
1120,63676,1,8
1120,64700,1,8
