r,l,U,t
2688,700,90,7
2688,1212,52,7
2688,1724,37,7
2688,2236,29,7
2688,2748,23,7
2688,3260,20,7
2688,3772,17,7
2688,4284,15,7
2688,4796,14,7
2688,5308,12,7
2688,5820,11,7
2688,6332,10,7
2688,6844,10,7
2688,7356,9,7
2688,7868,9,7
2688,8380,8,7
2688,8892,8,7
2688,9404,7,7
2688,9916,7,7
2688,10428,7,7
2688,10940,6,7
2688,11452,6,7
2688,11964,6,7
2688,12476,6,7
2688,13500,5,7
2688,14524,5,7
2688,15548,5,7
2688,16572,4,7
2688,17596,4,7
2688,18620,4,8
2688,19644,4,8
2688,20668,4,8
2688,21692,3,8
2688,22716,3,8
2688,23740,3,8
2688,24764,3,8
2688,25788,3,8
2688,26812,3,8
2688,27836,3,8
2688,28860,3,8
2688,29884,3,8
2688,30908,3,8
2688,31932,2,8
2688,32956,2,8
2688,33980,2,8
2688,35004,2,8
2688,36028,2,8
2688,37052,2,8
2688,38076,2,8
2688,39100,2,8
2688,40124,2,8
2688,41148,2,8
2688,42172,2,8
2688,43196,2,8
2688,44220,2,8
2688,45244,2,8
2688,46268,2,8
2688,47292,2,8
2688,48316,2,8
2688,49340,2,8
2688,50364,2,8
2688,51388,2,8
2688,52412,2,8
2688,53436,2,8
2688,54460,2,8
2688,55484,2,8
2688,56508,2,8
2688,57532,2,8
2688,58556,2,8
2688,59580,2,8
2688,60604,2,8
2688,61628,2,8
2688,62652,2,8
2688,63676,1,8
2688,64700,1,8
