r,l,U,t
2784,700,90,7
2784,1212,52,7
2784,1724,37,7
2784,2236,29,7
2784,2748,23,7
2784,3260,20,7
2784,3772,17,7
2784,4284,15,7
2784,4796,14,7
2784,5308,12,7
2784,5820,11,7
2784,6332,10,7
2784,6844,10,7
2784,7356,9,7
2784,7868,9,7
2784,8380,8,7
2784,8892,8,7
2784,9404,7,7
2784,9916,7,7
2784,10428,7,7
2784,10940,6,7
2784,11452,6,7
2784,11964,6,7
2784,12476,6,7
2784,13500,5,7
2784,14524,5,7
2784,15548,5,7
2784,16572,4,7
2784,17596,4,7
2784,18620,4,8
2784,19644,4,8
2784,20668,4,8
2784,21692,3,8
2784,22716,3,8
2784,23740,3,8
2784,24764,3,8
2784,25788,3,8
2784,26812,3,8
2784,27836,3,8
2784,28860,3,8
2784,29884,3,8
2784,30908,3,8
2784,31932,2,8
2784,32956,2,8
2784,33980,2,8
2784,35004,2,8
2784,36028,2,8
2784,37052,2,8
2784,38076,2,8
2784,39100,2,8
2784,40124,2,8
2784,41148,2,8
2784,42172,2,8
2784,43196,2,8
2784,44220,2,8
2784,45244,2,8
2784,46268,2,8
2784,47292,2,8
2784,48316,2,8
2784,49340,2,8
2784,50364,2,8
2784,51388,2,8
2784,52412,2,8
2784,53436,2,8
2784,54460,2,8
2784,55484,2,8
2784,56508,2,8
2784,57532,2,8
2784,58556,2,8
2784,59580,2,8
2784,60604,2,8
2784,61628,2,8
2784,62652,2,8
2784,63676,1,8
2784,64700,1,8
