r,l,U,t
2032,700,90,7
2032,1212,52,7
2032,1724,37,7
2032,2236,29,7
2032,2748,23,7
2032,3260,20,7
2032,3772,17,7
2032,4284,15,7
2032,4796,14,7
2032,5308,12,7
2032,5820,11,7
2032,6332,10,7
2032,6844,10,7
2032,7356,9,7
2032,7868,9,7
2032,8380,8,7
2032,8892,8,7
2032,9404,7,7
2032,9916,7,7
2032,10428,7,7
2032,10940,6,7
2032,11452,6,7
2032,11964,6,7
2032,12476,6,7
2032,13500,5,7
2032,14524,5,7
2032,15548,5,7
2032,16572,4,7
2032,17596,4,7
2032,18620,4,8
2032,19644,4,8
2032,20668,4,8
2032,21692,3,8
2032,22716,3,8
2032,23740,3,8
2032,24764,3,8
2032,25788,3,8
2032,26812,3,8
2032,27836,3,8
2032,28860,3,8
2032,29884,3,8
2032,30908,3,8
2032,31932,2,8
2032,32956,2,8
2032,33980,2,8
2032,35004,2,8
2032,36028,2,8
2032,37052,2,8
2032,38076,2,8
2032,39100,2,8
2032,40124,2,8
2032,41148,2,8
2032,42172,2,8
2032,43196,2,8
2032,44220,2,8
2032,45244,2,8
2032,46268,2,8
2032,47292,2,8
2032,48316,2,8
2032,49340,2,8
2032,50364,2,8
2032,51388,2,8
2032,52412,2,8
2032,53436,2,8
2032,54460,2,8
2032,55484,2,8
2032,56508,2,8
2032,57532,2,8
2032,58556,2,8
2032,59580,2,8
2032,60604,2,8
2032,61628,2,8
2032,62652,2,8
2032,63676,1,8
2032,64700,1,8
