r,l,U,t
7184,700,90,7
7184,1212,52,7
7184,1724,37,7
7184,2236,29,7
7184,2748,23,7
7184,3260,20,7
7184,3772,17,7
7184,4284,15,7
7184,4796,14,7
7184,5308,12,7
7184,5820,11,7
7184,6332,10,7
7184,6844,10,7
7184,7356,9,7
7184,7868,9,7
7184,8380,8,7
7184,8892,8,7
7184,9404,7,7
7184,9916,7,7
7184,10428,7,7
7184,10940,6,7
7184,11452,6,7
7184,11964,6,7
7184,12476,6,7
7184,13500,5,7
7184,14524,5,7
7184,15548,5,7
7184,16572,4,7
7184,17596,4,7
7184,18620,4,8
7184,19644,4,8
7184,20668,4,8
7184,21692,3,8
7184,22716,3,8
7184,23740,3,8
7184,24764,3,8
7184,25788,3,8
7184,26812,3,8
7184,27836,3,8
7184,28860,3,8
7184,29884,3,8
7184,30908,3,8
7184,31932,2,8
7184,32956,2,8
7184,33980,2,8
7184,35004,2,8
7184,36028,2,8
7184,37052,2,8
7184,38076,2,8
7184,39100,2,8
7184,40124,2,8
7184,41148,2,8
7184,42172,2,8
7184,43196,2,8
7184,44220,2,8
7184,45244,2,8
7184,46268,2,8
7184,47292,2,8
7184,48316,2,8
7184,49340,2,8
7184,50364,2,8
7184,51388,2,8
7184,52412,2,8
7184,53436,2,8
7184,54460,2,8
7184,55484,2,8
7184,56508,2,8
7184,57532,2,8
7184,58556,2,8
7184,59580,2,8
7184,60604,2,8
7184,61628,2,8
7184,62652,2,8
7184,63676,1,8
7184,64700,1,8
