r,l,U,t
784,700,90,7
784,1212,52,7
784,1724,37,7
784,2236,29,7
784,2748,23,7
784,3260,20,7
784,3772,17,7
784,4284,15,7
784,4796,14,7
784,5308,12,7
784,5820,11,7
784,6332,10,7
784,6844,10,7
784,7356,9,7
784,7868,9,7
784,8380,8,7
784,8892,8,7
784,9404,7,7
784,9916,7,7
784,10428,7,7
784,10940,6,7
784,11452,6,7
784,11964,6,7
784,12476,6,7
784,13500,5,7
784,14524,5,7
784,15548,5,7
784,16572,4,7
784,17596,4,7
784,18620,4,8
784,19644,4,8
784,20668,4,8
784,21692,3,8
784,22716,3,8
784,23740,3,8
784,24764,3,8
784,25788,3,8
784,26812,3,8
784,27836,3,8
784,28860,3,8
784,29884,3,8
784,30908,3,8
784,31932,2,8
784,32956,2,8
784,33980,2,8
784,35004,2,8
784,36028,2,8
784,37052,2,8
784,38076,2,8
784,39100,2,8
784,40124,2,8
784,41148,2,8
784,42172,2,8
784,43196,2,8
784,44220,2,8
784,45244,2,8
784,46268,2,8
784,47292,2,8
784,48316,2,8
784,49340,2,8
784,50364,2,8
784,51388,2,8
784,52412,2,8
784,53436,2,8
784,54460,2,8
784,55484,2,8
784,56508,2,8
784,57532,2,8
784,58556,2,8
784,59580,2,8
784,60604,2,8
784,61628,2,8
784,62652,2,8
784,63676,1,8
784,64700,1,8
