r,l,U,t
18,700,90,7
18,1212,52,7
18,1724,37,7
18,2236,29,7
18,2748,23,7
18,3260,20,7
18,3772,17,7
18,4284,15,7
18,4796,14,7
18,5308,12,7
18,5820,11,7
18,6332,10,7
18,6844,10,7
18,7356,9,7
18,7868,9,7
18,8380,8,7
18,8892,8,7
18,9404,7,7
18,9916,7,7
18,10428,7,7
18,10940,6,7
18,11452,6,7
18,11964,6,7
18,12476,6,7
18,13500,5,7
18,14524,5,7
18,15548,5,7
18,16572,4,7
18,17596,4,7
18,18620,4,8
18,19644,4,8
18,20668,4,8
18,21692,3,8
18,22716,3,8
18,23740,3,8
18,24764,3,8
18,25788,3,8
18,26812,3,8
18,27836,3,8
18,28860,3,8
18,29884,3,8
18,30908,3,8
18,31932,2,8
18,32956,2,8
18,33980,2,8
18,35004,2,8
18,36028,2,8
18,37052,2,8
18,38076,2,8
18,39100,2,8
18,40124,2,8
18,41148,2,8
18,42172,2,8
18,43196,2,8
18,44220,2,8
18,45244,2,8
18,46268,2,8
18,47292,2,8
18,48316,2,8
18,49340,2,8
18,50364,2,8
18,51388,2,8
18,52412,2,8
18,53436,2,8
18,54460,2,8
18,55484,2,8
18,56508,2,8
18,57532,2,8
18,58556,2,8
18,59580,2,8
18,60604,2,8
18,61628,2,8
18,62652,2,8
18,63676,1,8
18,64700,1,8
