r,l,U,t
6096,700,90,7
6096,1212,52,7
6096,1724,37,7
6096,2236,29,7
6096,2748,23,7
6096,3260,20,7
6096,3772,17,7
6096,4284,15,7
6096,4796,14,7
6096,5308,12,7
6096,5820,11,7
6096,6332,10,7
6096,6844,10,7
6096,7356,9,7
6096,7868,9,7
6096,8380,8,7
6096,8892,8,7
6096,9404,7,7
6096,9916,7,7
6096,10428,7,7
6096,10940,6,7
6096,11452,6,7
6096,11964,6,7
6096,12476,6,7
6096,13500,5,7
6096,14524,5,7
6096,15548,5,7
6096,16572,4,7
6096,17596,4,7
6096,18620,4,8
6096,19644,4,8
6096,20668,4,8
6096,21692,3,8
6096,22716,3,8
6096,23740,3,8
6096,24764,3,8
6096,25788,3,8
6096,26812,3,8
6096,27836,3,8
6096,28860,3,8
6096,29884,3,8
6096,30908,3,8
6096,31932,2,8
6096,32956,2,8
6096,33980,2,8
6096,35004,2,8
6096,36028,2,8
6096,37052,2,8
6096,38076,2,8
6096,39100,2,8
6096,40124,2,8
6096,41148,2,8
6096,42172,2,8
6096,43196,2,8
6096,44220,2,8
6096,45244,2,8
6096,46268,2,8
6096,47292,2,8
6096,48316,2,8
6096,49340,2,8
6096,50364,2,8
6096,51388,2,8
6096,52412,2,8
6096,53436,2,8
6096,54460,2,8
6096,55484,2,8
6096,56508,2,8
6096,57532,2,8
6096,58556,2,8
6096,59580,2,8
6096,60604,2,8
6096,61628,2,8
6096,62652,2,8
6096,63676,1,8
6096,64700,1,8
