r,l,U,t
1232,700,90,7
1232,1212,52,7
1232,1724,37,7
1232,2236,29,7
1232,2748,23,7
1232,3260,20,7
1232,3772,17,7
1232,4284,15,7
1232,4796,14,7
1232,5308,12,7
1232,5820,11,7
1232,6332,10,7
1232,6844,10,7
1232,7356,9,7
1232,7868,9,7
1232,8380,8,7
1232,8892,8,7
1232,9404,7,7
1232,9916,7,7
1232,10428,7,7
1232,10940,6,7
1232,11452,6,7
1232,11964,6,7
1232,12476,6,7
1232,13500,5,7
1232,14524,5,7
1232,15548,5,7
1232,16572,4,7
1232,17596,4,7
1232,18620,4,8
1232,19644,4,8
1232,20668,4,8
1232,21692,3,8
1232,22716,3,8
1232,23740,3,8
1232,24764,3,8
1232,25788,3,8
1232,26812,3,8
1232,27836,3,8
1232,28860,3,8
1232,29884,3,8
1232,30908,3,8
1232,31932,2,8
1232,32956,2,8
1232,33980,2,8
1232,35004,2,8
1232,36028,2,8
1232,37052,2,8
1232,38076,2,8
1232,39100,2,8
1232,40124,2,8
1232,41148,2,8
1232,42172,2,8
1232,43196,2,8
1232,44220,2,8
1232,45244,2,8
1232,46268,2,8
1232,47292,2,8
1232,48316,2,8
1232,49340,2,8
1232,50364,2,8
1232,51388,2,8
1232,52412,2,8
1232,53436,2,8
1232,54460,2,8
1232,55484,2,8
1232,56508,2,8
1232,57532,2,8
1232,58556,2,8
1232,59580,2,8
1232,60604,2,8
1232,61628,2,8
1232,62652,2,8
1232,63676,1,8
1232,64700,1,8
