r,l,U,t
7312,700,90,7
7312,1212,52,7
7312,1724,37,7
7312,2236,29,7
7312,2748,23,7
7312,3260,20,7
7312,3772,17,7
7312,4284,15,7
7312,4796,14,7
7312,5308,12,7
7312,5820,11,7
7312,6332,10,7
7312,6844,10,7
7312,7356,9,7
7312,7868,9,7
7312,8380,8,7
7312,8892,8,7
7312,9404,7,7
7312,9916,7,7
7312,10428,7,7
7312,10940,6,7
7312,11452,6,7
7312,11964,6,7
7312,12476,6,7
7312,13500,5,7
7312,14524,5,7
7312,15548,5,7
7312,16572,4,7
7312,17596,4,7
7312,18620,4,8
7312,19644,4,8
7312,20668,4,8
7312,21692,3,8
7312,22716,3,8
7312,23740,3,8
7312,24764,3,8
7312,25788,3,8
7312,26812,3,8
7312,27836,3,8
7312,28860,3,8
7312,29884,3,8
7312,30908,3,8
7312,31932,2,8
7312,32956,2,8
7312,33980,2,8
7312,35004,2,8
7312,36028,2,8
7312,37052,2,8
7312,38076,2,8
7312,39100,2,8
7312,40124,2,8
7312,41148,2,8
7312,42172,2,8
7312,43196,2,8
7312,44220,2,8
7312,45244,2,8
7312,46268,2,8
7312,47292,2,8
7312,48316,2,8
7312,49340,2,8
7312,50364,2,8
7312,51388,2,8
7312,52412,2,8
7312,53436,2,8
7312,54460,2,8
7312,55484,2,8
7312,56508,2,8
7312,57532,2,8
7312,58556,2,8
7312,59580,2,8
7312,60604,2,8
7312,61628,2,8
7312,62652,2,8
7312,63676,1,8
7312,64700,1,8
