r,l,U,t
2160,700,90,7
2160,1212,52,7
2160,1724,37,7
2160,2236,29,7
2160,2748,23,7
2160,3260,20,7
2160,3772,17,7
2160,4284,15,7
2160,4796,14,7
2160,5308,12,7
2160,5820,11,7
2160,6332,10,7
2160,6844,10,7
2160,7356,9,7
2160,7868,9,7
2160,8380,8,7
2160,8892,8,7
2160,9404,7,7
2160,9916,7,7
2160,10428,7,7
2160,10940,6,7
2160,11452,6,7
2160,11964,6,7
2160,12476,6,7
2160,13500,5,7
2160,14524,5,7
2160,15548,5,7
2160,16572,4,7
2160,17596,4,7
2160,18620,4,8
2160,19644,4,8
2160,20668,4,8
2160,21692,3,8
2160,22716,3,8
2160,23740,3,8
2160,24764,3,8
2160,25788,3,8
2160,26812,3,8
2160,27836,3,8
2160,28860,3,8
2160,29884,3,8
2160,30908,3,8
2160,31932,2,8
2160,32956,2,8
2160,33980,2,8
2160,35004,2,8
2160,36028,2,8
2160,37052,2,8
2160,38076,2,8
2160,39100,2,8
2160,40124,2,8
2160,41148,2,8
2160,42172,2,8
2160,43196,2,8
2160,44220,2,8
2160,45244,2,8
2160,46268,2,8
2160,47292,2,8
2160,48316,2,8
2160,49340,2,8
2160,50364,2,8
2160,51388,2,8
2160,52412,2,8
2160,53436,2,8
2160,54460,2,8
2160,55484,2,8
2160,56508,2,8
2160,57532,2,8
2160,58556,2,8
2160,59580,2,8
2160,60604,2,8
2160,61628,2,8
2160,62652,2,8
2160,63676,1,8
2160,64700,1,8
