r,l,U,t
304,700,90,7
304,1212,52,7
304,1724,37,7
304,2236,29,7
304,2748,23,7
304,3260,20,7
304,3772,17,7
304,4284,15,7
304,4796,14,7
304,5308,12,7
304,5820,11,7
304,6332,10,7
304,6844,10,7
304,7356,9,7
304,7868,9,7
304,8380,8,7
304,8892,8,7
304,9404,7,7
304,9916,7,7
304,10428,7,7
304,10940,6,7
304,11452,6,7
304,11964,6,7
304,12476,6,7
304,13500,5,7
304,14524,5,7
304,15548,5,7
304,16572,4,7
304,17596,4,7
304,18620,4,8
304,19644,4,8
304,20668,4,8
304,21692,3,8
304,22716,3,8
304,23740,3,8
304,24764,3,8
304,25788,3,8
304,26812,3,8
304,27836,3,8
304,28860,3,8
304,29884,3,8
304,30908,3,8
304,31932,2,8
304,32956,2,8
304,33980,2,8
304,35004,2,8
304,36028,2,8
304,37052,2,8
304,38076,2,8
304,39100,2,8
304,40124,2,8
304,41148,2,8
304,42172,2,8
304,43196,2,8
304,44220,2,8
304,45244,2,8
304,46268,2,8
304,47292,2,8
304,48316,2,8
304,49340,2,8
304,50364,2,8
304,51388,2,8
304,52412,2,8
304,53436,2,8
304,54460,2,8
304,55484,2,8
304,56508,2,8
304,57532,2,8
304,58556,2,8
304,59580,2,8
304,60604,2,8
304,61628,2,8
304,62652,2,8
304,63676,1,8
304,64700,1,8
