r,l,U,t
1872,700,90,7
1872,1212,52,7
1872,1724,37,7
1872,2236,29,7
1872,2748,23,7
1872,3260,20,7
1872,3772,17,7
1872,4284,15,7
1872,4796,14,7
1872,5308,12,7
1872,5820,11,7
1872,6332,10,7
1872,6844,10,7
1872,7356,9,7
1872,7868,9,7
1872,8380,8,7
1872,8892,8,7
1872,9404,7,7
1872,9916,7,7
1872,10428,7,7
1872,10940,6,7
1872,11452,6,7
1872,11964,6,7
1872,12476,6,7
1872,13500,5,7
1872,14524,5,7
1872,15548,5,7
1872,16572,4,7
1872,17596,4,7
1872,18620,4,8
1872,19644,4,8
1872,20668,4,8
1872,21692,3,8
1872,22716,3,8
1872,23740,3,8
1872,24764,3,8
1872,25788,3,8
1872,26812,3,8
1872,27836,3,8
1872,28860,3,8
1872,29884,3,8
1872,30908,3,8
1872,31932,2,8
1872,32956,2,8
1872,33980,2,8
1872,35004,2,8
1872,36028,2,8
1872,37052,2,8
1872,38076,2,8
1872,39100,2,8
1872,40124,2,8
1872,41148,2,8
1872,42172,2,8
1872,43196,2,8
1872,44220,2,8
1872,45244,2,8
1872,46268,2,8
1872,47292,2,8
1872,48316,2,8
1872,49340,2,8
1872,50364,2,8
1872,51388,2,8
1872,52412,2,8
1872,53436,2,8
1872,54460,2,8
1872,55484,2,8
1872,56508,2,8
1872,57532,2,8
1872,58556,2,8
1872,59580,2,8
1872,60604,2,8
1872,61628,2,8
1872,62652,2,8
1872,63676,1,8
1872,64700,1,8
