r,l,U,t
2256,700,90,7
2256,1212,52,7
2256,1724,37,7
2256,2236,29,7
2256,2748,23,7
2256,3260,20,7
2256,3772,17,7
2256,4284,15,7
2256,4796,14,7
2256,5308,12,7
2256,5820,11,7
2256,6332,10,7
2256,6844,10,7
2256,7356,9,7
2256,7868,9,7
2256,8380,8,7
2256,8892,8,7
2256,9404,7,7
2256,9916,7,7
2256,10428,7,7
2256,10940,6,7
2256,11452,6,7
2256,11964,6,7
2256,12476,6,7
2256,13500,5,7
2256,14524,5,7
2256,15548,5,7
2256,16572,4,7
2256,17596,4,7
2256,18620,4,8
2256,19644,4,8
2256,20668,4,8
2256,21692,3,8
2256,22716,3,8
2256,23740,3,8
2256,24764,3,8
2256,25788,3,8
2256,26812,3,8
2256,27836,3,8
2256,28860,3,8
2256,29884,3,8
2256,30908,3,8
2256,31932,2,8
2256,32956,2,8
2256,33980,2,8
2256,35004,2,8
2256,36028,2,8
2256,37052,2,8
2256,38076,2,8
2256,39100,2,8
2256,40124,2,8
2256,41148,2,8
2256,42172,2,8
2256,43196,2,8
2256,44220,2,8
2256,45244,2,8
2256,46268,2,8
2256,47292,2,8
2256,48316,2,8
2256,49340,2,8
2256,50364,2,8
2256,51388,2,8
2256,52412,2,8
2256,53436,2,8
2256,54460,2,8
2256,55484,2,8
2256,56508,2,8
2256,57532,2,8
2256,58556,2,8
2256,59580,2,8
2256,60604,2,8
2256,61628,2,8
2256,62652,2,8
2256,63676,1,8
2256,64700,1,8
