r,l,U,t
6800,700,90,7
6800,1212,52,7
6800,1724,37,7
6800,2236,29,7
6800,2748,23,7
6800,3260,20,7
6800,3772,17,7
6800,4284,15,7
6800,4796,14,7
6800,5308,12,7
6800,5820,11,7
6800,6332,10,7
6800,6844,10,7
6800,7356,9,7
6800,7868,9,7
6800,8380,8,7
6800,8892,8,7
6800,9404,7,7
6800,9916,7,7
6800,10428,7,7
6800,10940,6,7
6800,11452,6,7
6800,11964,6,7
6800,12476,6,7
6800,13500,5,7
6800,14524,5,7
6800,15548,5,7
6800,16572,4,7
6800,17596,4,7
6800,18620,4,8
6800,19644,4,8
6800,20668,4,8
6800,21692,3,8
6800,22716,3,8
6800,23740,3,8
6800,24764,3,8
6800,25788,3,8
6800,26812,3,8
6800,27836,3,8
6800,28860,3,8
6800,29884,3,8
6800,30908,3,8
6800,31932,2,8
6800,32956,2,8
6800,33980,2,8
6800,35004,2,8
6800,36028,2,8
6800,37052,2,8
6800,38076,2,8
6800,39100,2,8
6800,40124,2,8
6800,41148,2,8
6800,42172,2,8
6800,43196,2,8
6800,44220,2,8
6800,45244,2,8
6800,46268,2,8
6800,47292,2,8
6800,48316,2,8
6800,49340,2,8
6800,50364,2,8
6800,51388,2,8
6800,52412,2,8
6800,53436,2,8
6800,54460,2,8
6800,55484,2,8
6800,56508,2,8
6800,57532,2,8
6800,58556,2,8
6800,59580,2,8
6800,60604,2,8
6800,61628,2,8
6800,62652,2,8
6800,63676,1,8
6800,64700,1,8
