r,l,U,t
1472,700,90,7
1472,1212,52,7
1472,1724,37,7
1472,2236,29,7
1472,2748,23,7
1472,3260,20,7
1472,3772,17,7
1472,4284,15,7
1472,4796,14,7
1472,5308,12,7
1472,5820,11,7
1472,6332,10,7
1472,6844,10,7
1472,7356,9,7
1472,7868,9,7
1472,8380,8,7
1472,8892,8,7
1472,9404,7,7
1472,9916,7,7
1472,10428,7,7
1472,10940,6,7
1472,11452,6,7
1472,11964,6,7
1472,12476,6,7
1472,13500,5,7
1472,14524,5,7
1472,15548,5,7
1472,16572,4,7
1472,17596,4,7
1472,18620,4,8
1472,19644,4,8
1472,20668,4,8
1472,21692,3,8
1472,22716,3,8
1472,23740,3,8
1472,24764,3,8
1472,25788,3,8
1472,26812,3,8
1472,27836,3,8
1472,28860,3,8
1472,29884,3,8
1472,30908,3,8
1472,31932,2,8
1472,32956,2,8
1472,33980,2,8
1472,35004,2,8
1472,36028,2,8
1472,37052,2,8
1472,38076,2,8
1472,39100,2,8
1472,40124,2,8
1472,41148,2,8
1472,42172,2,8
1472,43196,2,8
1472,44220,2,8
1472,45244,2,8
1472,46268,2,8
1472,47292,2,8
1472,48316,2,8
1472,49340,2,8
1472,50364,2,8
1472,51388,2,8
1472,52412,2,8
1472,53436,2,8
1472,54460,2,8
1472,55484,2,8
1472,56508,2,8
1472,57532,2,8
1472,58556,2,8
1472,59580,2,8
1472,60604,2,8
1472,61628,2,8
1472,62652,2,8
1472,63676,1,8
1472,64700,1,8
