r,l,U,t
6736,700,90,7
6736,1212,52,7
6736,1724,37,7
6736,2236,29,7
6736,2748,23,7
6736,3260,20,7
6736,3772,17,7
6736,4284,15,7
6736,4796,14,7
6736,5308,12,7
6736,5820,11,7
6736,6332,10,7
6736,6844,10,7
6736,7356,9,7
6736,7868,9,7
6736,8380,8,7
6736,8892,8,7
6736,9404,7,7
6736,9916,7,7
6736,10428,7,7
6736,10940,6,7
6736,11452,6,7
6736,11964,6,7
6736,12476,6,7
6736,13500,5,7
6736,14524,5,7
6736,15548,5,7
6736,16572,4,7
6736,17596,4,7
6736,18620,4,8
6736,19644,4,8
6736,20668,4,8
6736,21692,3,8
6736,22716,3,8
6736,23740,3,8
6736,24764,3,8
6736,25788,3,8
6736,26812,3,8
6736,27836,3,8
6736,28860,3,8
6736,29884,3,8
6736,30908,3,8
6736,31932,2,8
6736,32956,2,8
6736,33980,2,8
6736,35004,2,8
6736,36028,2,8
6736,37052,2,8
6736,38076,2,8
6736,39100,2,8
6736,40124,2,8
6736,41148,2,8
6736,42172,2,8
6736,43196,2,8
6736,44220,2,8
6736,45244,2,8
6736,46268,2,8
6736,47292,2,8
6736,48316,2,8
6736,49340,2,8
6736,50364,2,8
6736,51388,2,8
6736,52412,2,8
6736,53436,2,8
6736,54460,2,8
6736,55484,2,8
6736,56508,2,8
6736,57532,2,8
6736,58556,2,8
6736,59580,2,8
6736,60604,2,8
6736,61628,2,8
6736,62652,2,8
6736,63676,1,8
6736,64700,1,8
