r,l,U,t
3664,700,90,7
3664,1212,52,7
3664,1724,37,7
3664,2236,29,7
3664,2748,23,7
3664,3260,20,7
3664,3772,17,7
3664,4284,15,7
3664,4796,14,7
3664,5308,12,7
3664,5820,11,7
3664,6332,10,7
3664,6844,10,7
3664,7356,9,7
3664,7868,9,7
3664,8380,8,7
3664,8892,8,7
3664,9404,7,7
3664,9916,7,7
3664,10428,7,7
3664,10940,6,7
3664,11452,6,7
3664,11964,6,7
3664,12476,6,7
3664,13500,5,7
3664,14524,5,7
3664,15548,5,7
3664,16572,4,7
3664,17596,4,7
3664,18620,4,8
3664,19644,4,8
3664,20668,4,8
3664,21692,3,8
3664,22716,3,8
3664,23740,3,8
3664,24764,3,8
3664,25788,3,8
3664,26812,3,8
3664,27836,3,8
3664,28860,3,8
3664,29884,3,8
3664,30908,3,8
3664,31932,2,8
3664,32956,2,8
3664,33980,2,8
3664,35004,2,8
3664,36028,2,8
3664,37052,2,8
3664,38076,2,8
3664,39100,2,8
3664,40124,2,8
3664,41148,2,8
3664,42172,2,8
3664,43196,2,8
3664,44220,2,8
3664,45244,2,8
3664,46268,2,8
3664,47292,2,8
3664,48316,2,8
3664,49340,2,8
3664,50364,2,8
3664,51388,2,8
3664,52412,2,8
3664,53436,2,8
3664,54460,2,8
3664,55484,2,8
3664,56508,2,8
3664,57532,2,8
3664,58556,2,8
3664,59580,2,8
3664,60604,2,8
3664,61628,2,8
3664,62652,2,8
3664,63676,1,8
3664,64700,1,8
