r,l,U,t
86,700,90,7
86,1212,52,7
86,1724,37,7
86,2236,29,7
86,2748,23,7
86,3260,20,7
86,3772,17,7
86,4284,15,7
86,4796,14,7
86,5308,12,7
86,5820,11,7
86,6332,10,7
86,6844,10,7
86,7356,9,7
86,7868,9,7
86,8380,8,7
86,8892,8,7
86,9404,7,7
86,9916,7,7
86,10428,7,7
86,10940,6,7
86,11452,6,7
86,11964,6,7
86,12476,6,7
86,13500,5,7
86,14524,5,7
86,15548,5,7
86,16572,4,7
86,17596,4,7
86,18620,4,8
86,19644,4,8
86,20668,4,8
86,21692,3,8
86,22716,3,8
86,23740,3,8
86,24764,3,8
86,25788,3,8
86,26812,3,8
86,27836,3,8
86,28860,3,8
86,29884,3,8
86,30908,3,8
86,31932,2,8
86,32956,2,8
86,33980,2,8
86,35004,2,8
86,36028,2,8
86,37052,2,8
86,38076,2,8
86,39100,2,8
86,40124,2,8
86,41148,2,8
86,42172,2,8
86,43196,2,8
86,44220,2,8
86,45244,2,8
86,46268,2,8
86,47292,2,8
86,48316,2,8
86,49340,2,8
86,50364,2,8
86,51388,2,8
86,52412,2,8
86,53436,2,8
86,54460,2,8
86,55484,2,8
86,56508,2,8
86,57532,2,8
86,58556,2,8
86,59580,2,8
86,60604,2,8
86,61628,2,8
86,62652,2,8
86,63676,1,8
86,64700,1,8
