r,l,U,t
1552,700,90,7
1552,1212,52,7
1552,1724,37,7
1552,2236,29,7
1552,2748,23,7
1552,3260,20,7
1552,3772,17,7
1552,4284,15,7
1552,4796,14,7
1552,5308,12,7
1552,5820,11,7
1552,6332,10,7
1552,6844,10,7
1552,7356,9,7
1552,7868,9,7
1552,8380,8,7
1552,8892,8,7
1552,9404,7,7
1552,9916,7,7
1552,10428,7,7
1552,10940,6,7
1552,11452,6,7
1552,11964,6,7
1552,12476,6,7
1552,13500,5,7
1552,14524,5,7
1552,15548,5,7
1552,16572,4,7
1552,17596,4,7
1552,18620,4,8
1552,19644,4,8
1552,20668,4,8
1552,21692,3,8
1552,22716,3,8
1552,23740,3,8
1552,24764,3,8
1552,25788,3,8
1552,26812,3,8
1552,27836,3,8
1552,28860,3,8
1552,29884,3,8
1552,30908,3,8
1552,31932,2,8
1552,32956,2,8
1552,33980,2,8
1552,35004,2,8
1552,36028,2,8
1552,37052,2,8
1552,38076,2,8
1552,39100,2,8
1552,40124,2,8
1552,41148,2,8
1552,42172,2,8
1552,43196,2,8
1552,44220,2,8
1552,45244,2,8
1552,46268,2,8
1552,47292,2,8
1552,48316,2,8
1552,49340,2,8
1552,50364,2,8
1552,51388,2,8
1552,52412,2,8
1552,53436,2,8
1552,54460,2,8
1552,55484,2,8
1552,56508,2,8
1552,57532,2,8
1552,58556,2,8
1552,59580,2,8
1552,60604,2,8
1552,61628,2,8
1552,62652,2,8
1552,63676,1,8
1552,64700,1,8
