r,l,U,t
1216,700,90,7
1216,1212,52,7
1216,1724,37,7
1216,2236,29,7
1216,2748,23,7
1216,3260,20,7
1216,3772,17,7
1216,4284,15,7
1216,4796,14,7
1216,5308,12,7
1216,5820,11,7
1216,6332,10,7
1216,6844,10,7
1216,7356,9,7
1216,7868,9,7
1216,8380,8,7
1216,8892,8,7
1216,9404,7,7
1216,9916,7,7
1216,10428,7,7
1216,10940,6,7
1216,11452,6,7
1216,11964,6,7
1216,12476,6,7
1216,13500,5,7
1216,14524,5,7
1216,15548,5,7
1216,16572,4,7
1216,17596,4,7
1216,18620,4,8
1216,19644,4,8
1216,20668,4,8
1216,21692,3,8
1216,22716,3,8
1216,23740,3,8
1216,24764,3,8
1216,25788,3,8
1216,26812,3,8
1216,27836,3,8
1216,28860,3,8
1216,29884,3,8
1216,30908,3,8
1216,31932,2,8
1216,32956,2,8
1216,33980,2,8
1216,35004,2,8
1216,36028,2,8
1216,37052,2,8
1216,38076,2,8
1216,39100,2,8
1216,40124,2,8
1216,41148,2,8
1216,42172,2,8
1216,43196,2,8
1216,44220,2,8
1216,45244,2,8
1216,46268,2,8
1216,47292,2,8
1216,48316,2,8
1216,49340,2,8
1216,50364,2,8
1216,51388,2,8
1216,52412,2,8
1216,53436,2,8
1216,54460,2,8
1216,55484,2,8
1216,56508,2,8
1216,57532,2,8
1216,58556,2,8
1216,59580,2,8
1216,60604,2,8
1216,61628,2,8
1216,62652,2,8
1216,63676,1,8
1216,64700,1,8
