r,l,U,t
6224,700,90,7
6224,1212,52,7
6224,1724,37,7
6224,2236,29,7
6224,2748,23,7
6224,3260,20,7
6224,3772,17,7
6224,4284,15,7
6224,4796,14,7
6224,5308,12,7
6224,5820,11,7
6224,6332,10,7
6224,6844,10,7
6224,7356,9,7
6224,7868,9,7
6224,8380,8,7
6224,8892,8,7
6224,9404,7,7
6224,9916,7,7
6224,10428,7,7
6224,10940,6,7
6224,11452,6,7
6224,11964,6,7
6224,12476,6,7
6224,13500,5,7
6224,14524,5,7
6224,15548,5,7
6224,16572,4,7
6224,17596,4,7
6224,18620,4,8
6224,19644,4,8
6224,20668,4,8
6224,21692,3,8
6224,22716,3,8
6224,23740,3,8
6224,24764,3,8
6224,25788,3,8
6224,26812,3,8
6224,27836,3,8
6224,28860,3,8
6224,29884,3,8
6224,30908,3,8
6224,31932,2,8
6224,32956,2,8
6224,33980,2,8
6224,35004,2,8
6224,36028,2,8
6224,37052,2,8
6224,38076,2,8
6224,39100,2,8
6224,40124,2,8
6224,41148,2,8
6224,42172,2,8
6224,43196,2,8
6224,44220,2,8
6224,45244,2,8
6224,46268,2,8
6224,47292,2,8
6224,48316,2,8
6224,49340,2,8
6224,50364,2,8
6224,51388,2,8
6224,52412,2,8
6224,53436,2,8
6224,54460,2,8
6224,55484,2,8
6224,56508,2,8
6224,57532,2,8
6224,58556,2,8
6224,59580,2,8
6224,60604,2,8
6224,61628,2,8
6224,62652,2,8
6224,63676,1,8
6224,64700,1,8
